id,actividad_id,herramienta_id,cantidad,especificaciones
5938,2934,22,2,Herramienta para Inspeccionar rodillos
5939,2935,32,1,Herramienta para Cambiar filtro de aire
5940,2936,36,1,Herramienta para Verificar pasadores
5941,2937,24,1,Herramienta para Inspeccionar rodillos
5942,2938,6,2,Herramienta para Verificar líquido de frenos
5943,2938,21,1,Herramienta para Verificar líquido de frenos
5944,2939,2,2,Herramienta para Cambiar aceite hidráulico
5945,2939,56,2,Herramienta para Cambiar aceite hidráulico
5946,2939,40,2,Herramienta para Cambiar aceite hidráulico
5947,2940,55,2,Herramienta para Revisar convertidor
5948,2941,54,2,Herramienta para Revisar batería
5949,2942,3,2,Herramienta para Engrasar articulaciones
5950,2942,15,2,Herramienta para Engrasar articulaciones
5951,2943,27,1,Herramienta para Inspección visual
5952,2944,48,2,Herramienta para Drenar tanque
5953,2944,34,2,Herramienta para Drenar tanque
5954,2944,24,2,Herramienta para Drenar tanque
5955,2945,1,1,Herramienta para Cambiar aceite de motor
5956,2945,27,2,Herramienta para Cambiar aceite de motor
5957,2945,57,2,Herramienta para Cambiar aceite de motor
5958,2946,21,2,Herramienta para Inspeccionar DPF
5959,2947,25,1,Herramienta para Engrasar articulaciones
5960,2947,56,1,Herramienta para Engrasar articulaciones
5961,2947,51,2,Herramienta para Engrasar articulaciones
5962,2948,33,1,Herramienta para Revisar batería
5963,2949,47,2,Herramienta para Revisar bomba de dirección
5964,2950,46,1,Herramienta para Cambiar aceite hidráulico
5965,2950,10,2,Herramienta para Cambiar aceite hidráulico
5966,2951,23,1,Herramienta para Verificar silenciador
5967,2951,14,2,Herramienta para Verificar silenciador
5968,2951,30,1,Herramienta para Verificar silenciador
5969,2952,51,2,Herramienta para Inspeccionar correas
5970,2953,6,1,Herramienta para Pintar partes oxidadas
5971,2954,54,2,Herramienta para Revisar convertidor
5972,2954,2,2,Herramienta para Revisar convertidor
5973,2955,52,2,Herramienta para Revisar asiento
5974,2955,2,2,Herramienta para Revisar asiento
5975,2955,46,1,Herramienta para Revisar asiento
5976,2956,2,2,Herramienta para Limpiar radiador
5977,2956,52,2,Herramienta para Limpiar radiador
5978,2957,3,1,Herramienta para Inspeccionar rodillos
5979,2958,21,2,Herramienta para Verificar bomba de combustible
5980,2959,27,1,Herramienta para Verificar líquido de frenos
5981,2959,57,1,Herramienta para Verificar líquido de frenos
5982,2959,6,1,Herramienta para Verificar líquido de frenos
5983,2960,21,1,Herramienta para Limpiar filtros de aire acondicionado
5984,2960,33,1,Herramienta para Limpiar filtros de aire acondicionado
5985,2960,4,1,Herramienta para Limpiar filtros de aire acondicionado
5986,2961,23,2,Herramienta para Revisar tensión de cadena
5987,2961,49,2,Herramienta para Revisar tensión de cadena
5988,2962,31,1,Herramienta para Verificar cilindros
5989,2962,33,1,Herramienta para Verificar cilindros
5990,2963,2,2,Herramienta para Revisar dientes
5991,2964,22,1,Herramienta para Inspección visual
5992,2964,32,2,Herramienta para Inspección visual
5993,2965,46,1,Herramienta para Verificar alternador
5994,2965,10,1,Herramienta para Verificar alternador
5995,2965,6,1,Herramienta para Verificar alternador
5996,2966,31,1,Herramienta para Revisar convertidor
5997,2966,25,2,Herramienta para Revisar convertidor
5998,2967,58,2,Herramienta para Verificar silenciador
5999,2967,29,2,Herramienta para Verificar silenciador
6000,2967,25,1,Herramienta para Verificar silenciador
6001,2968,13,2,Herramienta para Engrasar puntos de lubricación
6002,2968,18,1,Herramienta para Engrasar puntos de lubricación
6003,2969,40,2,Herramienta para Verificar termostato
6004,2970,44,2,Herramienta para Verificar funcionamiento de motor
6005,2970,6,2,Herramienta para Verificar funcionamiento de motor
6006,2971,2,2,Herramienta para Ajustar frenos
6007,2972,25,2,Herramienta para Inspeccionar rodillos
6008,2973,49,2,Herramienta para Inspeccionar DPF
6009,2973,43,2,Herramienta para Inspeccionar DPF
6010,2974,41,1,Herramienta para Inspeccionar desgaste
6011,2974,48,1,Herramienta para Inspeccionar desgaste
6012,2975,28,2,Herramienta para Engrasar articulaciones
6013,2975,17,2,Herramienta para Engrasar articulaciones
6014,2976,13,2,Herramienta para Verificar nivel de aceite
6015,2977,42,2,Herramienta para Verificar funcionamiento de motor
6016,2978,39,2,Herramienta para Verificar alternador
6017,2979,1,1,Herramienta para Ajustar embrague
6018,2979,6,1,Herramienta para Ajustar embrague
6019,2980,58,2,Herramienta para Verificar bomba de combustible
6020,2981,17,2,Herramienta para Verificar pasadores
6021,2981,18,1,Herramienta para Verificar pasadores
6022,2981,36,1,Herramienta para Verificar pasadores
6023,2982,36,1,Herramienta para Limpiar radiador
6024,2982,19,2,Herramienta para Limpiar radiador
6025,2982,7,2,Herramienta para Limpiar radiador
6026,2983,46,1,Herramienta para Verificar nivel de aceite
6027,2983,53,1,Herramienta para Verificar nivel de aceite
6028,2983,4,2,Herramienta para Verificar nivel de aceite
6029,2984,27,1,Herramienta para Verificar controles
6030,2985,7,2,Herramienta para Verificar juego
6031,2985,33,1,Herramienta para Verificar juego
6032,2985,21,2,Herramienta para Verificar juego
6033,2986,14,2,Herramienta para Ajustar frenos
6034,2986,50,2,Herramienta para Ajustar frenos
6035,2987,58,1,Herramienta para Inspeccionar DPF
6036,2988,45,1,Herramienta para Pintar partes oxidadas
6037,2989,38,2,Herramienta para Inspeccionar rodillos
6038,2989,60,1,Herramienta para Inspeccionar rodillos
6039,2990,23,2,Herramienta para Inspeccionar DPF
6040,2991,45,1,Herramienta para Verificar bomba de combustible
6041,2991,8,1,Herramienta para Verificar bomba de combustible
6042,2992,30,2,Herramienta para Verificar juego
6043,2992,19,2,Herramienta para Verificar juego
6044,2992,56,1,Herramienta para Verificar juego
6045,2993,37,2,Herramienta para Inspección visual
6046,2993,11,1,Herramienta para Inspección visual
6047,2993,54,1,Herramienta para Inspección visual
6048,2994,16,1,Herramienta para Revisar asiento
6049,2994,2,2,Herramienta para Revisar asiento
6050,2995,29,1,Herramienta para Revisar pastillas
6051,2995,36,2,Herramienta para Revisar pastillas
6052,2996,16,2,Herramienta para Verificar alternador
6053,2996,7,2,Herramienta para Verificar alternador
6054,2996,44,1,Herramienta para Verificar alternador
6055,2997,32,1,Herramienta para Cambiar aceite hidráulico
6056,2997,31,1,Herramienta para Cambiar aceite hidráulico
6057,2997,3,1,Herramienta para Cambiar aceite hidráulico
6058,2998,37,2,Herramienta para Revisar mangueras
6059,2998,60,2,Herramienta para Revisar mangueras
6060,2999,58,2,Herramienta para Inspeccionar correas
6061,3000,8,2,Herramienta para Revisar convertidor
6062,3001,50,1,Herramienta para Cambiar aceite de motor
6063,3001,55,1,Herramienta para Cambiar aceite de motor
6064,3002,44,1,Herramienta para Verificar sprockets
6065,3002,59,1,Herramienta para Verificar sprockets
6066,3003,49,2,Herramienta para Verificar presión
6067,3003,22,2,Herramienta para Verificar presión
6068,3004,42,1,Herramienta para Engrasar articulaciones
6069,3004,60,2,Herramienta para Engrasar articulaciones
6070,3004,9,1,Herramienta para Engrasar articulaciones
6071,3005,48,1,Herramienta para Limpiar radiador
6072,3005,59,1,Herramienta para Limpiar radiador
6073,3006,32,1,Herramienta para Verificar controles
6074,3007,3,1,Herramienta para Verificar funcionamiento de motor
6075,3007,60,1,Herramienta para Verificar funcionamiento de motor
6076,3007,48,1,Herramienta para Verificar funcionamiento de motor
6077,3008,56,2,Herramienta para Cambiar filtro de aire
6078,3008,29,1,Herramienta para Cambiar filtro de aire
6079,3009,52,2,Herramienta para Inspeccionar DPF
6080,3009,56,2,Herramienta para Inspeccionar DPF
6081,3009,60,2,Herramienta para Inspeccionar DPF
6082,3010,39,2,Herramienta para Inspección visual
6083,3010,13,1,Herramienta para Inspección visual
6084,3010,10,2,Herramienta para Inspección visual
6085,3011,60,1,Herramienta para Ajustar embrague
6086,3011,12,2,Herramienta para Ajustar embrague
6087,3012,39,1,Herramienta para Revisar mangueras
6088,3012,55,2,Herramienta para Revisar mangueras
6089,3012,33,2,Herramienta para Revisar mangueras
6090,3013,17,2,Herramienta para Engrasar puntos de lubricación
6091,3013,27,2,Herramienta para Engrasar puntos de lubricación
6092,3014,43,1,Herramienta para Revisar batería
6093,3015,21,2,Herramienta para Revisar pastillas
6094,3015,3,2,Herramienta para Revisar pastillas
6095,3016,19,2,Herramienta para Engrasar articulaciones
6096,3016,59,1,Herramienta para Engrasar articulaciones
6097,3016,52,1,Herramienta para Engrasar articulaciones
6098,3017,4,1,Herramienta para Verificar funcionamiento de motor
6099,3017,47,1,Herramienta para Verificar funcionamiento de motor
6100,3017,39,1,Herramienta para Verificar funcionamiento de motor
6101,3018,56,2,Herramienta para Rotar neumáticos
6102,3019,59,2,Herramienta para Cambiar aceite de motor
6103,3020,13,1,Herramienta para Inspeccionar DPF
6104,3020,34,2,Herramienta para Inspeccionar DPF
6105,3021,50,1,Herramienta para Ajustar frenos
6106,3022,28,1,Herramienta para Verificar pasadores
6107,3023,22,2,Herramienta para Cambiar aceite hidráulico
6108,3024,53,2,Herramienta para Ajustar embrague
6109,3025,48,1,Herramienta para Pintar partes oxidadas
6110,3025,28,2,Herramienta para Pintar partes oxidadas
6111,3025,29,1,Herramienta para Pintar partes oxidadas
6112,3026,45,1,Herramienta para Limpiar filtros de aire acondicionado
6113,3027,60,1,Herramienta para Limpiar radiador
6114,3028,10,1,Herramienta para Engrasar puntos de lubricación
6115,3028,37,2,Herramienta para Engrasar puntos de lubricación
6116,3029,46,1,Herramienta para Inspección visual
6117,3029,30,2,Herramienta para Inspección visual
6118,3030,1,2,Herramienta para Verificar pasadores
6119,3031,12,1,Herramienta para Limpiar filtros de aire acondicionado
6120,3031,2,2,Herramienta para Limpiar filtros de aire acondicionado
6121,3032,5,2,Herramienta para Cambiar filtro de aire
6122,3032,26,2,Herramienta para Cambiar filtro de aire
6123,3032,33,1,Herramienta para Cambiar filtro de aire
6124,3033,2,1,Herramienta para Verificar cilindros
6125,3033,42,2,Herramienta para Verificar cilindros
6126,3033,28,2,Herramienta para Verificar cilindros
6127,3034,17,1,Herramienta para Ajustar embrague
6128,3035,38,1,Herramienta para Verificar termostato
6129,3036,31,1,Herramienta para Verificar bomba de combustible
6130,3036,46,1,Herramienta para Verificar bomba de combustible
6131,3036,8,2,Herramienta para Verificar bomba de combustible
6132,3037,7,1,Herramienta para Revisar pastillas
6133,3037,24,1,Herramienta para Revisar pastillas
6134,3037,45,1,Herramienta para Revisar pastillas
6135,3038,10,2,Herramienta para Verificar funcionamiento de motor
6136,3038,2,2,Herramienta para Verificar funcionamiento de motor
6137,3038,30,2,Herramienta para Verificar funcionamiento de motor
6138,3039,4,2,Herramienta para Engrasar articulaciones
6139,3040,43,2,Herramienta para Pintar partes oxidadas
6140,3040,38,1,Herramienta para Pintar partes oxidadas
6141,3040,48,1,Herramienta para Pintar partes oxidadas
6142,3041,26,2,Herramienta para Verificar líquido de frenos
6143,3042,5,2,Herramienta para Engrasar articulaciones
6144,3043,44,2,Herramienta para Revisar convertidor
6145,3044,59,2,Herramienta para Verificar controles
6146,3045,1,1,Herramienta para Cambiar filtro de combustible
6147,3045,15,2,Herramienta para Cambiar filtro de combustible
6148,3046,10,1,Herramienta para Inspeccionar correas
6149,3046,16,2,Herramienta para Inspeccionar correas
6150,3047,60,1,Herramienta para Verificar bomba de combustible
6151,3047,42,2,Herramienta para Verificar bomba de combustible
6152,3048,57,1,Herramienta para Revisar tensión de cadena
6153,3048,28,1,Herramienta para Revisar tensión de cadena
6154,3049,26,1,Herramienta para Revisar inyectores
6155,3049,17,1,Herramienta para Revisar inyectores
6156,3049,20,2,Herramienta para Revisar inyectores
6157,3050,43,2,Herramienta para Cambiar aceite de motor
6158,3051,57,1,Herramienta para Verificar pasadores
6159,3051,18,2,Herramienta para Verificar pasadores
6160,3051,59,2,Herramienta para Verificar pasadores
6161,3052,59,2,Herramienta para Cambiar aceite hidráulico
6162,3052,11,2,Herramienta para Cambiar aceite hidráulico
6163,3052,32,1,Herramienta para Cambiar aceite hidráulico
6164,3053,20,1,Herramienta para Cambiar aceite de motor
6165,3053,43,1,Herramienta para Cambiar aceite de motor
6166,3054,41,1,Herramienta para Revisar inyectores
6167,3054,47,2,Herramienta para Revisar inyectores
6168,3054,1,1,Herramienta para Revisar inyectores
6169,3055,2,1,Herramienta para Verificar pasadores
6170,3055,58,2,Herramienta para Verificar pasadores
6171,3055,45,1,Herramienta para Verificar pasadores
6172,3056,36,2,Herramienta para Revisar convertidor
6173,3057,35,2,Herramienta para Inspeccionar desgaste
6174,3057,21,2,Herramienta para Inspeccionar desgaste
6175,3057,58,2,Herramienta para Inspeccionar desgaste
6176,3058,4,1,Herramienta para Cambiar filtro de combustible
6177,3058,45,2,Herramienta para Cambiar filtro de combustible
6178,3059,58,1,Herramienta para Revisar batería
6179,3059,30,1,Herramienta para Revisar batería
6180,3059,48,1,Herramienta para Revisar batería
6181,3060,21,2,Herramienta para Inspeccionar DPF
6182,3061,37,1,Herramienta para Verificar termostato
6183,3061,38,2,Herramienta para Verificar termostato
6184,3061,46,2,Herramienta para Verificar termostato
6185,3062,48,1,Herramienta para Revisar tensión de cadena
6186,3062,47,1,Herramienta para Revisar tensión de cadena
6187,3063,13,2,Herramienta para Revisar tensión de cadena
6188,3063,10,2,Herramienta para Revisar tensión de cadena
6189,3064,37,2,Herramienta para Verificar alternador
6190,3064,24,2,Herramienta para Verificar alternador
6191,3065,28,2,Herramienta para Engrasar puntos de lubricación
6192,3065,10,1,Herramienta para Engrasar puntos de lubricación
6193,3066,19,2,Herramienta para Revisar mangueras
6194,3066,23,1,Herramienta para Revisar mangueras
6195,3066,55,2,Herramienta para Revisar mangueras
6196,3067,49,1,Herramienta para Cambiar filtro de aceite
6197,3067,17,1,Herramienta para Cambiar filtro de aceite
6198,3067,42,2,Herramienta para Cambiar filtro de aceite
6199,3068,27,1,Herramienta para Revisar asiento
6200,3069,40,1,Herramienta para Revisar bomba de dirección
6201,3070,12,2,Herramienta para Revisar mangueras
6202,3070,19,2,Herramienta para Revisar mangueras
6203,3071,34,2,Herramienta para Verificar presión
6204,3071,32,2,Herramienta para Verificar presión
6205,3071,41,1,Herramienta para Verificar presión
6206,3072,47,2,Herramienta para Verificar bomba de combustible
6207,3073,27,1,Herramienta para Revisar tubo de escape
6208,3074,57,1,Herramienta para Revisar dientes
6209,3075,39,2,Herramienta para Revisar bomba de dirección
6210,3075,3,1,Herramienta para Revisar bomba de dirección
6211,3075,50,1,Herramienta para Revisar bomba de dirección
6212,3076,60,2,Herramienta para Verificar funcionamiento de motor
6213,3077,8,1,Herramienta para Ajustar embrague
6214,3077,6,2,Herramienta para Ajustar embrague
6215,3078,21,2,Herramienta para Cambiar aceite hidráulico
6216,3078,48,1,Herramienta para Cambiar aceite hidráulico
6217,3079,37,2,Herramienta para Reparar abolladuras
6218,3079,3,2,Herramienta para Reparar abolladuras
6219,3079,24,1,Herramienta para Reparar abolladuras
6220,3080,5,2,Herramienta para Engrasar puntos de lubricación
6221,3080,23,2,Herramienta para Engrasar puntos de lubricación
6222,3081,55,1,Herramienta para Revisar tensión de cadena
6223,3081,49,2,Herramienta para Revisar tensión de cadena
6224,3081,17,1,Herramienta para Revisar tensión de cadena
6225,3082,39,2,Herramienta para Ajustar frenos
6226,3082,19,2,Herramienta para Ajustar frenos
6227,3083,54,2,Herramienta para Inspeccionar conexiones
6228,3083,37,1,Herramienta para Inspeccionar conexiones
6229,3083,46,2,Herramienta para Inspeccionar conexiones
6230,3084,56,2,Herramienta para Verificar controles
6231,3084,60,1,Herramienta para Verificar controles
6232,3084,55,2,Herramienta para Verificar controles
6233,3085,48,2,Herramienta para Verificar cilindros
6234,3086,16,1,Herramienta para Verificar silenciador
6235,3087,11,2,Herramienta para Cambiar filtro de combustible
6236,3088,22,2,Herramienta para Cambiar aceite de motor
6237,3088,60,2,Herramienta para Cambiar aceite de motor
6238,3088,9,2,Herramienta para Cambiar aceite de motor
6239,3089,46,1,Herramienta para Revisar dientes
