id,actividad_id,insumo_id,cantidad,unidad,especificaciones,costo_unitario
7988,3217,42,4.53,Unidad,Para Sistema de Lubricación,88.45
7989,3217,46,1.88,Unidad,Para Sistema de Lubricación,2133.66
7990,3217,17,2.18,Unidad,Para Sistema de Lubricación,2959.45
7991,3218,34,0.77,Unidad,Para Sistema de Transmisión,53.29
7992,3219,62,5.04,Unidad,Para Cuchara y Brazo,2513.71
7993,3219,69,5.83,Rollo,Para Cuchara y Brazo,11.83
7994,3219,13,7.02,Litro,Para Cuchara y Brazo,21.42
7995,3219,67,4.37,Litro,Para Cuchara y Brazo,32.63
7996,3220,27,2.98,Unidad,Para Sistema de Escape,39.85
7997,3221,13,5.46,Litro,Para Sistema de Dirección,21.42
7998,3222,10,8.6,Unidad,Para Cabina,76.95
7999,3222,25,3.78,Unidad,Para Cabina,252.67
8000,3222,40,3.89,Kg,Para Cabina,13.22
8001,3222,49,5.42,Unidad,Para Cabina,4020.01
8002,3223,12,8.82,Unidad,Para Sistema Hidráulico,112.53
8003,3223,71,1.34,Metro,Para Sistema Hidráulico,80.71
8004,3223,30,3.42,Kg,Para Sistema Hidráulico,9.85
8005,3223,58,6.38,Unidad,Para Sistema Hidráulico,83.68
8006,3224,34,2.26,Unidad,Para Sistema de Lubricación,53.29
8007,3224,47,6.11,Rollo,Para Sistema de Lubricación,10.46
8008,3224,69,9.2,Rollo,Para Sistema de Lubricación,11.83
8009,3224,75,4.38,Kg,Para Sistema de Lubricación,15.27
8010,3225,24,1.93,Unidad,Para Tren de Rodaje,44.49
8011,3225,74,3.93,Unidad,Para Tren de Rodaje,1428.35
8012,3225,4,1.92,Litro,Para Tren de Rodaje,24.05
8013,3225,43,4.22,Unidad,Para Tren de Rodaje,55.3
8014,3226,23,8.15,Unidad,Para Sistema de Combustible,77.47
8015,3226,55,7.62,Unidad,Para Sistema de Combustible,1559.76
8016,3226,59,6.79,Kg,Para Sistema de Combustible,15.9
8017,3227,36,9.36,Unidad,Para Carrocería,867.16
8018,3227,62,0.52,Unidad,Para Carrocería,2513.71
8019,3227,41,2.04,Unidad,Para Carrocería,55.7
8020,3228,39,3.87,Litro,Para Sistema Eléctrico,19.86
8021,3228,79,6.26,Kg,Para Sistema Eléctrico,13.21
8022,3229,8,6.12,Unidad,Para Sistema de Escape,38.39
8023,3230,14,8.03,Litro,Para Neumáticos,41.95
8024,3230,34,6.1,Unidad,Para Neumáticos,53.29
8025,3231,80,6.0,Unidad,Para Carrocería,91.42
8026,3231,23,2.56,Unidad,Para Carrocería,77.47
8027,3231,33,0.74,Rollo,Para Carrocería,10.95
8028,3231,25,3.01,Unidad,Para Carrocería,252.67
8029,3232,21,9.01,Unidad,Para Sistema de Transmisión,4.69
8030,3232,62,3.48,Unidad,Para Sistema de Transmisión,2513.71
8031,3232,30,2.06,Kg,Para Sistema de Transmisión,9.85
8032,3232,73,6.53,Metro,Para Sistema de Transmisión,26.21
8033,3233,73,7.93,Metro,Para Sistema Hidráulico,26.21
8034,3233,51,9.91,Unidad,Para Sistema Hidráulico,285.17
8035,3233,77,0.55,Litro,Para Sistema Hidráulico,19.39
8036,3233,29,8.29,Unidad,Para Sistema Hidráulico,2962.21
8037,3234,55,7.13,Unidad,Para Sistema de Lubricación,1559.76
8038,3235,75,6.12,Kg,Para Motor,15.27
8039,3235,54,1.47,Unidad,Para Motor,289.96
8040,3235,6,0.67,Kg,Para Motor,15.65
8041,3236,62,5.29,Unidad,Para Neumáticos,2513.71
8042,3237,6,8.94,Kg,Para Sistema de Combustible,15.65
8043,3237,16,0.84,Unidad,Para Sistema de Combustible,3964.04
8044,3237,52,2.97,Metro,Para Sistema de Combustible,30.6
8045,3238,46,6.47,Unidad,Para Filtros,2133.66
8046,3238,28,2.37,Unidad,Para Filtros,1350.76
8047,3238,52,1.05,Metro,Para Filtros,30.6
8048,3239,45,7.93,Unidad,Para Sistema de Escape,103.68
8049,3239,26,6.64,Metro,Para Sistema de Escape,66.92
8050,3239,64,8.11,Litro,Para Sistema de Escape,37.39
8051,3239,38,8.15,Litro,Para Sistema de Escape,21.04
8052,3240,64,5.88,Litro,Para Sistema de Frenos,37.39
8053,3241,60,7.47,Unidad,Para Sistema de Dirección,32.67
8054,3241,69,3.89,Rollo,Para Sistema de Dirección,11.83
8055,3242,12,4.46,Unidad,Para Sistema de Frenos,112.53
8056,3242,64,7.99,Litro,Para Sistema de Frenos,37.39
8057,3243,54,5.8,Unidad,Para Motor,289.96
8058,3243,39,5.76,Litro,Para Motor,19.86
8059,3244,33,8.69,Rollo,Para Tren de Rodaje,10.95
8060,3244,62,9.72,Unidad,Para Tren de Rodaje,2513.71
8061,3244,41,4.33,Unidad,Para Tren de Rodaje,55.7
8062,3244,35,3.73,Unidad,Para Tren de Rodaje,5.78
8063,3245,76,3.63,Unidad,Para Sistema de Dirección,102.65
8064,3245,52,9.09,Metro,Para Sistema de Dirección,30.6
8065,3245,1,3.33,Litro,Para Sistema de Dirección,22.6
8066,3245,24,9.87,Unidad,Para Sistema de Dirección,44.49
8067,3246,50,5.4,Litro,Para Sistema de Escape,26.83
8068,3246,38,5.37,Litro,Para Sistema de Escape,21.04
8069,3246,55,6.7,Unidad,Para Sistema de Escape,1559.76
8070,3247,62,3.19,Unidad,Para Sistema de Refrigeración,2513.71
8071,3247,57,9.88,Unidad,Para Sistema de Refrigeración,32.3
8072,3247,23,1.34,Unidad,Para Sistema de Refrigeración,77.47
8073,3247,77,7.93,Litro,Para Sistema de Refrigeración,19.39
8074,3248,38,3.05,Litro,Para Sistema de Combustible,21.04
8075,3248,25,0.71,Unidad,Para Sistema de Combustible,252.67
8076,3248,4,4.5,Litro,Para Sistema de Combustible,24.05
8077,3249,10,2.55,Unidad,Para Cabina,76.95
8078,3250,73,1.53,Metro,Para Sistema de Lubricación,26.21
8079,3250,41,7.51,Unidad,Para Sistema de Lubricación,55.7
8080,3250,47,2.35,Rollo,Para Sistema de Lubricación,10.46
8081,3251,19,1.68,Unidad,Para Carrocería,692.57
8082,3251,36,2.07,Unidad,Para Carrocería,867.16
8083,3252,6,4.0,Kg,Para Sistema de Transmisión,15.65
8084,3252,74,3.72,Unidad,Para Sistema de Transmisión,1428.35
8085,3252,7,3.16,Unidad,Para Sistema de Transmisión,54.31
8086,3252,64,1.86,Litro,Para Sistema de Transmisión,37.39
8087,3253,67,4.89,Litro,Para Neumáticos,32.63
8088,3253,79,4.45,Kg,Para Neumáticos,13.21
8089,3253,3,5.0,Litro,Para Neumáticos,28.41
8090,3253,26,4.79,Metro,Para Neumáticos,66.92
8091,3254,52,8.78,Metro,Para Cuchara y Brazo,30.6
8092,3255,32,1.89,Rollo,Para Sistema de Refrigeración,13.99
8093,3255,65,3.23,Litro,Para Sistema de Refrigeración,16.21
8094,3255,78,1.89,Unidad,Para Sistema de Refrigeración,57.81
8095,3255,52,2.32,Metro,Para Sistema de Refrigeración,30.6
8096,3256,16,4.63,Unidad,Para Tren de Rodaje,3964.04
8097,3257,7,1.11,Unidad,Para Cabina,54.31
8098,3257,64,4.43,Litro,Para Cabina,37.39
8099,3257,17,0.55,Unidad,Para Cabina,2959.45
8100,3257,26,6.03,Metro,Para Cabina,66.92
8101,3258,5,1.46,Kg,Para Sistema de Escape,19.17
8102,3259,60,6.44,Unidad,Para Filtros,32.67
8103,3260,76,5.63,Unidad,Para Sistema de Dirección,102.65
8104,3261,52,4.04,Metro,Para Sistema de Frenos,30.6
8105,3261,60,7.99,Unidad,Para Sistema de Frenos,32.67
8106,3262,51,7.37,Unidad,Para Sistema Eléctrico,285.17
8107,3263,6,9.23,Kg,Para Cuchara y Brazo,15.65
8108,3263,33,8.59,Rollo,Para Cuchara y Brazo,10.95
8109,3263,32,5.58,Rollo,Para Cuchara y Brazo,13.99
8110,3263,28,5.81,Unidad,Para Cuchara y Brazo,1350.76
8111,3264,16,8.47,Unidad,Para Carrocería,3964.04
8112,3264,38,4.61,Litro,Para Carrocería,21.04
8113,3264,1,2.93,Litro,Para Carrocería,22.6
8114,3265,62,4.68,Unidad,Para Sistema Hidráulico,2513.71
8115,3265,45,4.6,Unidad,Para Sistema Hidráulico,103.68
8116,3266,20,6.71,Metro,Para Sistema de Transmisión,23.25
8117,3266,72,0.77,Unidad,Para Sistema de Transmisión,879.87
8118,3266,7,2.87,Unidad,Para Sistema de Transmisión,54.31
8119,3267,64,9.88,Litro,Para Cabina,37.39
8120,3267,20,9.05,Metro,Para Cabina,23.25
8121,3267,47,8.56,Rollo,Para Cabina,10.46
8122,3268,79,9.6,Kg,Para Sistema de Frenos,13.21
8123,3269,71,4.64,Metro,Para Sistema de Dirección,80.71
8124,3270,78,4.18,Unidad,Para Cuchara y Brazo,57.81
8125,3271,12,1.66,Unidad,Para Sistema de Refrigeración,112.53
8126,3271,34,6.27,Unidad,Para Sistema de Refrigeración,53.29
8127,3272,50,0.71,Litro,Para Tren de Rodaje,26.83
8128,3272,30,5.96,Kg,Para Tren de Rodaje,9.85
8129,3272,67,8.89,Litro,Para Tren de Rodaje,32.63
8130,3272,71,6.97,Metro,Para Tren de Rodaje,80.71
8131,3273,74,6.29,Unidad,Para Sistema de Lubricación,1428.35
8132,3273,13,9.09,Litro,Para Sistema de Lubricación,21.42
8133,3273,6,7.14,Kg,Para Sistema de Lubricación,15.65
8134,3273,70,5.71,Litro,Para Sistema de Lubricación,18.43
8135,3274,57,1.66,Unidad,Para Carrocería,32.3
8136,3275,72,6.28,Unidad,Para Sistema de Escape,879.87
8137,3275,38,9.12,Litro,Para Sistema de Escape,21.04
8138,3275,22,2.13,Unidad,Para Sistema de Escape,45.22
8139,3275,60,8.07,Unidad,Para Sistema de Escape,32.67
8140,3276,73,5.34,Metro,Para Sistema de Transmisión,26.21
8141,3276,28,8.35,Unidad,Para Sistema de Transmisión,1350.76
8142,3276,37,4.69,Unidad,Para Sistema de Transmisión,4664.11
8143,3276,22,6.41,Unidad,Para Sistema de Transmisión,45.22
8144,3277,24,1.43,Unidad,Para Cabina,44.49
8145,3278,28,3.03,Unidad,Para Motor,1350.76
8146,3279,65,4.95,Litro,Para Sistema de Combustible,16.21
8147,3280,21,9.02,Unidad,Para Sistema de Transmisión,4.69
8148,3281,49,7.51,Unidad,Para Neumáticos,4020.01
8149,3281,1,0.64,Litro,Para Neumáticos,22.6
8150,3281,78,7.8,Unidad,Para Neumáticos,57.81
8151,3281,9,2.53,Unidad,Para Neumáticos,153.52
8152,3282,18,0.82,Unidad,Para Sistema de Frenos,168.23
8153,3282,67,6.64,Litro,Para Sistema de Frenos,32.63
8154,3283,6,6.73,Kg,Para Carrocería,15.65
8155,3283,73,3.76,Metro,Para Carrocería,26.21
8156,3283,80,6.33,Unidad,Para Carrocería,91.42
8157,3284,80,9.13,Unidad,Para Sistema Hidráulico,91.42
8158,3284,11,5.81,Unidad,Para Sistema Hidráulico,182.04
8159,3284,12,9.14,Unidad,Para Sistema Hidráulico,112.53
8160,3285,65,7.41,Litro,Para Sistema de Lubricación,16.21
8161,3285,3,8.72,Litro,Para Sistema de Lubricación,28.41
8162,3286,11,2.76,Unidad,Para Sistema de Dirección,182.04
8163,3286,40,4.67,Kg,Para Sistema de Dirección,13.22
8164,3286,61,9.79,Metro,Para Sistema de Dirección,55.11
8165,3286,6,9.06,Kg,Para Sistema de Dirección,15.65
8166,3287,22,9.52,Unidad,Para Sistema de Refrigeración,45.22
8167,3287,28,9.28,Unidad,Para Sistema de Refrigeración,1350.76
8168,3288,53,9.64,Unidad,Para Sistema de Escape,314.96
8169,3288,3,3.95,Litro,Para Sistema de Escape,28.41
8170,3289,57,5.21,Unidad,Para Sistema Eléctrico,32.3
8171,3289,11,5.19,Unidad,Para Sistema Eléctrico,182.04
8172,3289,69,1.95,Rollo,Para Sistema Eléctrico,11.83
8173,3289,31,9.72,Unidad,Para Sistema Eléctrico,24.59
8174,3290,12,3.47,Unidad,Para Tren de Rodaje,112.53
8175,3290,3,1.05,Litro,Para Tren de Rodaje,28.41
8176,3290,76,1.87,Unidad,Para Tren de Rodaje,102.65
8177,3290,79,7.64,Kg,Para Tren de Rodaje,13.21
8178,3291,75,4.89,Kg,Para Filtros,15.27
8179,3291,49,5.66,Unidad,Para Filtros,4020.01
8180,3291,15,3.77,Litro,Para Filtros,22.71
8181,3291,63,7.81,Unidad,Para Filtros,108.41
8182,3292,75,8.96,Kg,Para Cuchara y Brazo,15.27
8183,3292,10,6.93,Unidad,Para Cuchara y Brazo,76.95
8184,3293,6,7.65,Kg,Para Filtros,15.65
8185,3293,34,6.72,Unidad,Para Filtros,53.29
8186,3293,49,5.15,Unidad,Para Filtros,4020.01
8187,3293,50,6.74,Litro,Para Filtros,26.83
8188,3294,45,8.3,Unidad,Para Carrocería,103.68
8189,3295,60,8.6,Unidad,Para Sistema de Dirección,32.67
8190,3295,8,7.37,Unidad,Para Sistema de Dirección,38.39
8191,3295,13,8.34,Litro,Para Sistema de Dirección,21.42
8192,3296,33,3.61,Rollo,Para Cuchara y Brazo,10.95
8193,3296,75,4.95,Kg,Para Cuchara y Brazo,15.27
8194,3296,18,4.99,Unidad,Para Cuchara y Brazo,168.23
8195,3296,21,2.55,Unidad,Para Cuchara y Brazo,4.69
8196,3297,40,8.0,Kg,Para Sistema de Lubricación,13.22
8197,3297,10,0.62,Unidad,Para Sistema de Lubricación,76.95
8198,3297,11,5.32,Unidad,Para Sistema de Lubricación,182.04
8199,3297,35,5.32,Unidad,Para Sistema de Lubricación,5.78
8200,3298,37,8.72,Unidad,Para Sistema Hidráulico,4664.11
8201,3298,32,2.72,Rollo,Para Sistema Hidráulico,13.99
8202,3298,57,5.73,Unidad,Para Sistema Hidráulico,32.3
8203,3299,60,4.96,Unidad,Para Motor,32.67
8204,3299,73,6.94,Metro,Para Motor,26.21
8205,3299,71,1.43,Metro,Para Motor,80.71
8206,3300,12,7.62,Unidad,Para Sistema de Refrigeración,112.53
8207,3300,54,4.32,Unidad,Para Sistema de Refrigeración,289.96
8208,3301,9,5.41,Unidad,Para Sistema de Escape,153.52
8209,3302,15,3.94,Litro,Para Sistema de Transmisión,22.71
8210,3302,54,4.1,Unidad,Para Sistema de Transmisión,289.96
8211,3302,32,4.03,Rollo,Para Sistema de Transmisión,13.99
8212,3302,31,3.57,Unidad,Para Sistema de Transmisión,24.59
8213,3303,44,5.91,Litro,Para Neumáticos,22.01
8214,3303,19,2.43,Unidad,Para Neumáticos,692.57
8215,3303,79,2.69,Kg,Para Neumáticos,13.21
8216,3304,70,5.57,Litro,Para Tren de Rodaje,18.43
8217,3304,50,5.42,Litro,Para Tren de Rodaje,26.83
8218,3305,67,4.86,Litro,Para Sistema de Combustible,32.63
8219,3306,9,1.18,Unidad,Para Sistema de Frenos,153.52
8220,3307,3,2.38,Litro,Para Sistema de Escape,28.41
8221,3307,22,6.49,Unidad,Para Sistema de Escape,45.22
8222,3308,49,1.82,Unidad,Para Cabina,4020.01
8223,3308,2,1.39,Litro,Para Cabina,18.63
8224,3308,4,9.93,Litro,Para Cabina,24.05
8225,3309,41,3.06,Unidad,Para Filtros,55.7
8226,3310,13,7.09,Litro,Para Carrocería,21.42
8227,3311,11,4.92,Unidad,Para Sistema Hidráulico,182.04
8228,3311,34,0.99,Unidad,Para Sistema Hidráulico,53.29
8229,3311,37,3.38,Unidad,Para Sistema Hidráulico,4664.11
8230,3311,66,1.42,Unidad,Para Sistema Hidráulico,87.62
8231,3312,45,2.45,Unidad,Para Cuchara y Brazo,103.68
8232,3313,71,8.22,Metro,Para Sistema de Transmisión,80.71
8233,3313,44,0.82,Litro,Para Sistema de Transmisión,22.01
8234,3313,31,0.85,Unidad,Para Sistema de Transmisión,24.59
8235,3314,62,6.62,Unidad,Para Sistema de Dirección,2513.71
8236,3315,70,1.69,Litro,Para Motor,18.43
8237,3315,45,8.91,Unidad,Para Motor,103.68
8238,3316,7,5.56,Unidad,Para Tren de Rodaje,54.31
8239,3316,70,2.91,Litro,Para Tren de Rodaje,18.43
8240,3316,17,1.99,Unidad,Para Tren de Rodaje,2959.45
8241,3316,49,6.83,Unidad,Para Tren de Rodaje,4020.01
8242,3317,60,9.98,Unidad,Para Neumáticos,32.67
8243,3317,4,4.52,Litro,Para Neumáticos,24.05
8244,3317,38,0.85,Litro,Para Neumáticos,21.04
8245,3318,72,9.58,Unidad,Para Sistema de Combustible,879.87
8246,3318,67,3.79,Litro,Para Sistema de Combustible,32.63
8247,3319,14,6.33,Litro,Para Sistema de Lubricación,41.95
8248,3320,47,2.25,Rollo,Para Carrocería,10.46
8249,3320,74,4.48,Unidad,Para Carrocería,1428.35
8250,3321,21,4.07,Unidad,Para Tren de Rodaje,4.69
8251,3321,39,5.47,Litro,Para Tren de Rodaje,19.86
8252,3321,54,8.67,Unidad,Para Tren de Rodaje,289.96
8253,3321,47,3.27,Rollo,Para Tren de Rodaje,10.46
8254,3322,20,6.28,Metro,Para Sistema de Refrigeración,23.25
8255,3323,19,6.82,Unidad,Para Neumáticos,692.57
8256,3324,5,4.72,Kg,Para Cuchara y Brazo,19.17
8257,3325,19,8.9,Unidad,Para Sistema Hidráulico,692.57
8258,3325,30,1.71,Kg,Para Sistema Hidráulico,9.85
8259,3325,74,7.03,Unidad,Para Sistema Hidráulico,1428.35
8260,3326,14,3.78,Litro,Para Sistema de Dirección,41.95
8261,3326,33,9.05,Rollo,Para Sistema de Dirección,10.95
8262,3327,26,6.05,Metro,Para Motor,66.92
8263,3328,45,1.11,Unidad,Para Sistema de Combustible,103.68
8264,3328,14,4.09,Litro,Para Sistema de Combustible,41.95
8265,3328,76,2.66,Unidad,Para Sistema de Combustible,102.65
8266,3329,20,2.32,Metro,Para Sistema de Escape,23.25
8267,3329,49,5.49,Unidad,Para Sistema de Escape,4020.01
8268,3330,32,9.84,Rollo,Para Sistema Eléctrico,13.99
8269,3330,47,9.07,Rollo,Para Sistema Eléctrico,10.46
8270,3331,67,7.58,Litro,Para Filtros,32.63
8271,3331,35,0.74,Unidad,Para Filtros,5.78
8272,3331,54,2.2,Unidad,Para Filtros,289.96
8273,3331,71,9.46,Metro,Para Filtros,80.71
8274,3332,79,1.5,Kg,Para Sistema de Transmisión,13.21
8275,3332,51,0.64,Unidad,Para Sistema de Transmisión,285.17
8276,3332,80,6.37,Unidad,Para Sistema de Transmisión,91.42
8277,3333,48,9.92,Kg,Para Sistema de Frenos,13.54
8278,3333,71,4.06,Metro,Para Sistema de Frenos,80.71
8279,3333,69,6.26,Rollo,Para Sistema de Frenos,11.83
8280,3333,17,6.46,Unidad,Para Sistema de Frenos,2959.45
8281,3334,70,3.58,Litro,Para Sistema de Frenos,18.43
8282,3335,41,7.67,Unidad,Para Filtros,55.7
8283,3335,16,4.09,Unidad,Para Filtros,3964.04
8284,3335,75,9.87,Kg,Para Filtros,15.27
8285,3336,34,8.7,Unidad,Para Sistema de Refrigeración,53.29
8286,3336,30,5.16,Kg,Para Sistema de Refrigeración,9.85
8287,3336,2,7.38,Litro,Para Sistema de Refrigeración,18.63
8288,3336,52,9.47,Metro,Para Sistema de Refrigeración,30.6
8289,3337,21,0.76,Unidad,Para Sistema de Transmisión,4.69
8290,3337,52,5.41,Metro,Para Sistema de Transmisión,30.6
8291,3337,18,1.1,Unidad,Para Sistema de Transmisión,168.23
8292,3338,75,7.1,Kg,Para Sistema de Lubricación,15.27
8293,3339,5,1.43,Kg,Para Cabina,19.17
8294,3340,24,7.23,Unidad,Para Sistema de Combustible,44.49
8295,3341,69,4.94,Rollo,Para Cuchara y Brazo,11.83
8296,3341,79,9.66,Kg,Para Cuchara y Brazo,13.21
8297,3342,74,4.43,Unidad,Para Carrocería,1428.35
8298,3343,39,3.39,Litro,Para Motor,19.86
8299,3344,38,5.83,Litro,Para Tren de Rodaje,21.04
8300,3344,23,1.26,Unidad,Para Tren de Rodaje,77.47
8301,3344,76,4.44,Unidad,Para Tren de Rodaje,102.65
8302,3345,71,9.22,Metro,Para Sistema Hidráulico,80.71
8303,3346,59,1.71,Kg,Para Sistema de Transmisión,15.9
8304,3346,23,5.12,Unidad,Para Sistema de Transmisión,77.47
8305,3347,75,0.96,Kg,Para Sistema de Lubricación,15.27
8306,3347,66,2.64,Unidad,Para Sistema de Lubricación,87.62
8307,3347,55,2.18,Unidad,Para Sistema de Lubricación,1559.76
8308,3348,8,3.27,Unidad,Para Sistema de Refrigeración,38.39
8309,3348,13,6.94,Litro,Para Sistema de Refrigeración,21.42
8310,3349,73,3.81,Metro,Para Carrocería,26.21
8311,3349,48,1.57,Kg,Para Carrocería,13.54
8312,3350,12,8.61,Unidad,Para Motor,112.53
8313,3350,50,5.65,Litro,Para Motor,26.83
8314,3350,7,1.06,Unidad,Para Motor,54.31
8315,3351,35,6.2,Unidad,Para Filtros,5.78
8316,3352,19,9.68,Unidad,Para Cuchara y Brazo,692.57
8317,3352,40,5.5,Kg,Para Cuchara y Brazo,13.22
8318,3352,24,7.28,Unidad,Para Cuchara y Brazo,44.49
8319,3353,14,1.34,Litro,Para Neumáticos,41.95
8320,3353,16,1.36,Unidad,Para Neumáticos,3964.04
8321,3354,2,5.18,Litro,Para Cabina,18.63
8322,3354,59,5.01,Kg,Para Cabina,15.9
8323,3354,58,8.07,Unidad,Para Cabina,83.68
8324,3355,51,8.03,Unidad,Para Cuchara y Brazo,285.17
8325,3355,71,1.31,Metro,Para Cuchara y Brazo,80.71
8326,3355,7,1.55,Unidad,Para Cuchara y Brazo,54.31
8327,3355,44,4.7,Litro,Para Cuchara y Brazo,22.01
8328,3356,27,9.16,Unidad,Para Sistema Eléctrico,39.85
8329,3356,62,0.99,Unidad,Para Sistema Eléctrico,2513.71
8330,3357,53,2.2,Unidad,Para Tren de Rodaje,314.96
8331,3357,22,5.95,Unidad,Para Tren de Rodaje,45.22
8332,3358,43,5.74,Unidad,Para Sistema de Dirección,55.3
8333,3358,52,1.6,Metro,Para Sistema de Dirección,30.6
8334,3359,37,8.16,Unidad,Para Sistema Hidráulico,4664.11
8335,3360,73,9.01,Metro,Para Sistema de Lubricación,26.21
8336,3360,15,1.12,Litro,Para Sistema de Lubricación,22.71
8337,3360,14,9.91,Litro,Para Sistema de Lubricación,41.95
8338,3361,80,2.96,Unidad,Para Sistema de Combustible,91.42
8339,3362,47,0.81,Rollo,Para Sistema de Escape,10.46
8340,3362,1,5.44,Litro,Para Sistema de Escape,22.6
8341,3362,3,0.96,Litro,Para Sistema de Escape,28.41
8342,3362,62,1.64,Unidad,Para Sistema de Escape,2513.71
8343,3363,38,9.96,Litro,Para Sistema de Frenos,21.04
8344,3363,55,7.44,Unidad,Para Sistema de Frenos,1559.76
8345,3363,11,6.19,Unidad,Para Sistema de Frenos,182.04
8346,3364,51,6.97,Unidad,Para Filtros,285.17
8347,3364,11,3.55,Unidad,Para Filtros,182.04
8348,3364,70,5.34,Litro,Para Filtros,18.43
8349,3365,50,8.75,Litro,Para Carrocería,26.83
8350,3366,56,9.4,Unidad,Para Neumáticos,810.73
8351,3366,1,5.69,Litro,Para Neumáticos,22.6
8352,3366,9,6.34,Unidad,Para Neumáticos,153.52
8353,3367,24,9.1,Unidad,Para Sistema de Transmisión,44.49
8354,3367,16,7.72,Unidad,Para Sistema de Transmisión,3964.04
8355,3367,3,2.92,Litro,Para Sistema de Transmisión,28.41
8356,3367,76,3.38,Unidad,Para Sistema de Transmisión,102.65
8357,3368,61,2.16,Metro,Para Sistema de Refrigeración,55.11
8358,3369,14,5.56,Litro,Para Cuchara y Brazo,41.95
8359,3369,36,3.31,Unidad,Para Cuchara y Brazo,867.16
8360,3369,79,1.75,Kg,Para Cuchara y Brazo,13.21
8361,3370,29,5.62,Unidad,Para Motor,2962.21
8362,3370,13,5.12,Litro,Para Motor,21.42
8363,3371,50,3.37,Litro,Para Sistema de Dirección,26.83
8364,3371,29,5.79,Unidad,Para Sistema de Dirección,2962.21
8365,3372,68,4.43,Unidad,Para Neumáticos,5.19
8366,3372,74,6.81,Unidad,Para Neumáticos,1428.35
8367,3373,76,6.26,Unidad,Para Sistema de Frenos,102.65
8368,3373,73,8.79,Metro,Para Sistema de Frenos,26.21
8369,3373,40,3.1,Kg,Para Sistema de Frenos,13.22
8370,3374,66,7.02,Unidad,Para Tren de Rodaje,87.62
8371,3375,43,6.23,Unidad,Para Filtros,55.3
8372,3375,78,7.23,Unidad,Para Filtros,57.81
8373,3375,1,8.41,Litro,Para Filtros,22.6
8374,3376,66,4.7,Unidad,Para Carrocería,87.62
8375,3376,54,9.06,Unidad,Para Carrocería,289.96
8376,3376,3,6.11,Litro,Para Carrocería,28.41
8377,3376,55,6.02,Unidad,Para Carrocería,1559.76
8378,3377,22,3.7,Unidad,Para Sistema Eléctrico,45.22
8379,3377,2,6.77,Litro,Para Sistema Eléctrico,18.63
8380,3378,8,6.92,Unidad,Para Filtros,38.39
8381,3378,61,5.58,Metro,Para Filtros,55.11
8382,3379,76,4.67,Unidad,Para Carrocería,102.65
8383,3379,2,3.67,Litro,Para Carrocería,18.63
8384,3379,21,3.96,Unidad,Para Carrocería,4.69
8385,3380,7,9.15,Unidad,Para Cuchara y Brazo,54.31
8386,3380,73,6.2,Metro,Para Cuchara y Brazo,26.21
8387,3380,32,0.67,Rollo,Para Cuchara y Brazo,13.99
8388,3381,14,7.17,Litro,Para Sistema de Refrigeración,41.95
8389,3381,68,3.27,Unidad,Para Sistema de Refrigeración,5.19
8390,3382,44,7.85,Litro,Para Sistema de Frenos,22.01
8391,3383,28,4.97,Unidad,Para Sistema de Lubricación,1350.76
8392,3383,51,7.46,Unidad,Para Sistema de Lubricación,285.17
8393,3383,70,4.07,Litro,Para Sistema de Lubricación,18.43
8394,3384,44,0.61,Litro,Para Sistema de Transmisión,22.01
8395,3384,23,6.05,Unidad,Para Sistema de Transmisión,77.47
8396,3385,26,9.79,Metro,Para Sistema de Escape,66.92
8397,3386,69,6.28,Rollo,Para Motor,11.83
8398,3386,37,3.64,Unidad,Para Motor,4664.11
8399,3387,77,2.02,Litro,Para Sistema de Transmisión,19.39
8400,3387,4,7.26,Litro,Para Sistema de Transmisión,24.05
8401,3388,22,9.98,Unidad,Para Sistema de Frenos,45.22
8402,3388,70,5.25,Litro,Para Sistema de Frenos,18.43
8403,3389,37,3.7,Unidad,Para Sistema de Escape,4664.11
8404,3389,49,7.0,Unidad,Para Sistema de Escape,4020.01
8405,3389,30,2.03,Kg,Para Sistema de Escape,9.85
8406,3390,61,3.18,Metro,Para Sistema de Combustible,55.11
