id,plan_id,numero_orden,descripcion_componente,actividad,tiempo_min,tiempo_promedio,tiempo_max,costo_estimado,fecha_registro,fecha_actualizacion
1699,194,2,Sistema Hidráulico,Revisar mangueras,39,68,80,512.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1700,194,3,Sistema de Escape,Revisar turbo,20,33,51,367.98,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1701,194,4,Carrocería,Lavar equipo completo,29,49,70,179.77,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1702,194,5,Cabina,Revisar asiento,23,48,66,392.03,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1703,194,6,Cuchara y Brazo,Engrasar articulaciones,28,38,60,356.81,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1704,194,7,Motor,Revisar soportes de motor,31,58,85,355.40,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1705,194,8,Sistema de Dirección,Alinear dirección,30,41,71,555.58,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1706,194,9,Neumáticos,Rotar neumáticos,25,44,65,466.77,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1707,194,10,Sistema de Lubricación,Verificar nivel de aceite,34,57,78,427.48,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1708,194,11,Sistema de Transmisión,Revisar convertidor,38,49,59,299.13,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1709,194,12,Sistema de Refrigeración,Revisar mangueras,39,69,96,495.52,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1710,194,13,Sistema de Combustible,Drenar tanque,27,37,52,199.71,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1711,194,14,Sistema Eléctrico,Verificar alternador,20,41,60,587.68,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1712,194,15,Sistema de Frenos,Purgar sistema de frenos,45,63,81,90.79,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1713,195,1,Tren de Rodaje,Ajustar tensión,20,40,65,241.03,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1714,195,2,Neumáticos,Inspeccionar desgaste,42,60,81,490.59,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1715,195,3,Sistema de Transmisión,Revisar convertidor,29,49,78,230.59,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1716,195,4,Sistema de Combustible,Cambiar cañerías,19,41,61,119.33,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1717,196,1,Motor,Verificar funcionamiento de motor,26,50,70,130.66,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1718,196,2,Sistema de Lubricación,Tomar muestra de aceite,21,43,73,520.75,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1719,196,3,Tren de Rodaje,Revisar tensión de cadena,36,56,85,338.49,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1720,196,4,Sistema de Frenos,Verificar líquido de frenos,38,55,84,424.32,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1721,196,5,Sistema de Dirección,Engrasar articulaciones,29,46,69,543.25,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1722,197,1,Sistema de Lubricación,Cambiar aceite de motor,39,58,85,473.43,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1723,197,2,Motor,Verificar funcionamiento de motor,29,45,63,165.92,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1724,197,3,Sistema de Frenos,Verificar líquido de frenos,18,33,55,236.03,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1725,197,4,Filtros,Cambiar filtro de cabina,26,53,69,242.69,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1726,197,5,Sistema de Transmisión,Ajustar embrague,28,55,80,148.80,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1727,197,6,Sistema de Dirección,Revisar bomba de dirección,25,35,52,534.00,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1728,197,7,Sistema de Refrigeración,Cambiar refrigerante,18,39,68,152.44,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1729,197,8,Sistema Eléctrico,Revisar batería,23,44,69,560.59,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1730,198,1,Tren de Rodaje,Ajustar tensión,34,47,74,528.22,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1731,198,2,Motor,Inspeccionar correas,19,42,61,356.65,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1732,198,3,Sistema Eléctrico,Verificar alternador,37,65,92,421.79,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1733,198,4,Neumáticos,Verificar presión,24,50,72,109.88,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1734,198,5,Sistema de Escape,Cambiar empaques,37,54,77,243.20,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1735,198,6,Sistema de Frenos,Verificar líquido de frenos,25,52,68,558.89,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1736,198,7,Sistema de Combustible,Cambiar cañerías,36,57,69,223.97,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1737,198,8,Sistema Hidráulico,Cambiar aceite hidráulico,44,61,87,477.08,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1738,198,9,Filtros,Cambiar filtro de cabina,27,39,59,336.97,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1739,198,10,Cabina,Verificar controles,28,46,74,221.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1740,198,11,Carrocería,Reparar abolladuras,41,62,74,400.30,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1741,198,12,Cuchara y Brazo,Revisar dientes,28,46,63,208.73,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1742,199,1,Sistema de Dirección,Alinear dirección,41,68,79,567.91,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1743,199,2,Cuchara y Brazo,Cambiar bocinas,36,56,72,180.44,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1744,199,3,Sistema de Refrigeración,Revisar bomba de agua,15,40,60,348.03,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1745,199,4,Sistema de Frenos,Revisar pastillas,15,31,46,485.64,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1746,199,5,Sistema de Escape,Revisar tubo de escape,37,52,62,587.54,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1747,199,6,Sistema Eléctrico,Inspeccionar conexiones,45,69,80,539.13,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1748,199,7,Tren de Rodaje,Ajustar tensión,15,31,57,534.93,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1749,199,8,Motor,Inspeccionar correas,30,57,70,318.09,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1750,199,9,Sistema de Transmisión,Cambiar aceite de transmisión,38,49,59,435.09,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1751,199,10,Sistema de Combustible,Verificar bomba de combustible,25,36,57,202.91,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1752,199,11,Filtros,Cambiar filtro de aire,32,42,52,412.95,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1753,199,12,Sistema Hidráulico,Cambiar aceite hidráulico,29,46,56,591.79,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1754,199,13,Sistema de Lubricación,Engrasar puntos de lubricación,42,60,89,295.21,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1755,199,14,Carrocería,Revisar vidrios,36,56,77,395.72,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1756,199,15,Cabina,Revisar asiento,18,45,56,131.51,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1757,200,1,Motor,Revisar nivel de refrigerante,40,64,88,321.69,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1758,200,2,Cabina,Revisar asiento,33,47,72,423.47,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1759,200,3,Sistema de Dirección,Alinear dirección,43,71,99,157.63,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1760,200,4,Sistema de Escape,Cambiar empaques,41,71,82,257.34,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1761,201,1,Sistema Hidráulico,Cambiar sellos de cilindro,44,71,87,145.34,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1762,201,2,Neumáticos,Reparar pinchazo,17,43,68,460.51,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1763,201,3,Sistema de Combustible,Cambiar cañerías,27,38,57,198.29,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1764,201,4,Sistema de Lubricación,Tomar muestra de aceite,20,48,66,163.00,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1765,201,5,Filtros,Cambiar filtro de aire,27,37,59,511.73,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1766,202,1,Sistema de Dirección,Revisar bomba de dirección,16,44,68,593.37,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1767,202,2,Cuchara y Brazo,Revisar dientes,29,55,79,126.40,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1768,202,3,Motor,Verificar funcionamiento de motor,26,46,76,519.46,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1769,202,4,Sistema de Refrigeración,Verificar termostato,28,55,69,385.72,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1770,202,5,Tren de Rodaje,Inspeccionar rodillos,25,47,75,297.51,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1771,202,6,Neumáticos,Reparar pinchazo,41,69,94,518.49,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1772,202,7,Sistema Hidráulico,Cambiar aceite hidráulico,44,73,101,181.13,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1773,202,8,Cabina,Verificar controles,23,39,50,512.56,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1774,203,1,Sistema Hidráulico,Medir presiones de bomba,23,34,46,95.61,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1775,203,2,Sistema de Dirección,Revisar terminales,18,29,43,561.36,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1776,203,3,Sistema Eléctrico,Inspeccionar conexiones,41,68,93,430.75,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1777,203,4,Sistema de Transmisión,Cambiar aceite de transmisión,41,53,79,372.34,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1778,203,5,Cabina,Verificar controles,44,64,80,164.31,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1779,203,6,Sistema de Combustible,Limpiar trampa de agua,31,46,69,505.13,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1780,203,7,Carrocería,Lavar equipo completo,43,56,84,528.02,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1781,203,8,Sistema de Escape,Inspeccionar DPF,18,29,58,549.09,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1782,203,9,Sistema de Refrigeración,Revisar bomba de agua,44,65,81,466.36,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1783,203,10,Filtros,Cambiar filtro de cabina,18,29,51,438.17,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1784,203,11,Cuchara y Brazo,Cambiar bocinas,27,54,80,471.88,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1785,203,12,Neumáticos,Verificar presión,37,60,74,590.81,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1786,204,1,Cabina,Limpiar filtros de aire acondicionado,35,53,73,574.24,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1787,204,2,Sistema de Combustible,Drenar tanque,39,58,71,393.99,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1788,204,3,Sistema Eléctrico,Inspeccionar conexiones,15,26,38,492.05,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1789,204,4,Sistema de Dirección,Verificar juego,37,57,75,103.70,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1790,204,5,Cuchara y Brazo,Engrasar articulaciones,23,48,73,321.95,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1791,204,6,Sistema de Transmisión,Ajustar embrague,16,33,52,432.37,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1792,204,7,Tren de Rodaje,Medir desgaste de zapatas,43,63,77,250.14,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1793,204,8,Filtros,Cambiar filtro de combustible,35,58,86,162.32,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1794,204,9,Neumáticos,Reparar pinchazo,33,51,79,558.25,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1795,204,10,Sistema de Refrigeración,Revisar mangueras,32,53,77,432.28,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1796,204,11,Sistema de Frenos,Purgar sistema de frenos,19,47,71,470.79,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1797,204,12,Sistema de Escape,Verificar silenciador,42,61,89,433.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1798,204,13,Sistema Hidráulico,Cambiar sellos de cilindro,34,60,83,226.03,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1799,204,14,Sistema de Lubricación,Tomar muestra de aceite,18,39,54,311.91,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1800,204,15,Carrocería,Reparar abolladuras,34,57,82,462.58,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1801,205,1,Sistema Hidráulico,Verificar cilindros,32,57,81,565.88,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1802,205,2,Carrocería,Pintar partes oxidadas,30,60,88,583.07,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1803,205,3,Sistema de Transmisión,Engrasar crucetas,22,49,75,280.89,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1804,205,4,Cuchara y Brazo,Revisar dientes,28,57,86,492.76,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1805,206,1,Sistema de Frenos,Purgar sistema de frenos,35,47,70,440.74,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1806,206,2,Tren de Rodaje,Revisar tensión de cadena,43,67,79,152.69,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1807,206,3,Motor,Verificar funcionamiento de motor,23,53,66,293.46,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1808,206,4,Sistema Eléctrico,Verificar motor de arranque,24,46,67,592.39,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1809,206,5,Sistema de Refrigeración,Limpiar radiador,15,37,58,580.97,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1810,207,1,Cabina,Revisar cinturón de seguridad,17,37,58,301.20,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1811,207,2,Sistema de Escape,Revisar turbo,44,72,93,457.96,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1812,207,3,Sistema de Lubricación,Engrasar puntos de lubricación,32,60,90,515.63,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1813,207,4,Sistema de Frenos,Ajustar frenos,39,68,82,278.33,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1814,207,5,Sistema de Transmisión,Revisar convertidor,20,41,51,556.75,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1815,207,6,Cuchara y Brazo,Engrasar articulaciones,21,40,68,206.62,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1816,207,7,Sistema Eléctrico,Revisar luces de trabajo,20,33,52,330.34,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1817,207,8,Sistema de Refrigeración,Revisar mangueras,41,56,78,270.41,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1818,208,1,Tren de Rodaje,Inspeccionar rodillos,42,56,74,388.62,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1819,208,2,Cuchara y Brazo,Cambiar bocinas,35,56,73,560.34,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1820,208,3,Filtros,Cambiar filtro de combustible,15,44,71,413.39,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1821,208,4,Sistema de Refrigeración,Revisar mangueras,38,52,79,484.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1822,208,5,Sistema de Transmisión,Ajustar embrague,31,53,70,497.40,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1823,208,6,Sistema Hidráulico,Revisar mangueras,28,58,73,418.86,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1824,208,7,Cabina,Verificar tablero,17,35,46,362.76,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1825,208,8,Sistema de Escape,Revisar tubo de escape,24,36,49,590.27,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1826,208,9,Motor,Ajustar válvulas,22,42,61,221.24,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1827,208,10,Carrocería,Pintar partes oxidadas,45,71,84,546.64,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1828,208,11,Sistema de Lubricación,Engrasar puntos de lubricación,20,47,67,116.42,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
1829,208,12,Sistema de Frenos,Revisar discos,28,48,60,404.79,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
